date,pm25,pm10,o3,no2,so2,co,pm25_aqi,pm10_aqi,o3_aqi,no2_aqi,so2_aqi,co_aqi,overall_aqi,PRECTOTCORR
24-02-16,172.375,158,17.875,35,15,1,340.5,139.25,17.875,44,18.5,50,340.5,0
25-02-16,179.5,182,16.5,39,17,1,346,157,16.5,49,21,50,346,0
26-02-16,186.625,206,15.125,43,19,1,351.5,174.75,15.125,54,23.5,50,351.5,0
27-02-16,193.75,230,13.75,47,21,1,357,192.5,13.75,59,26,50,357,0
28-02-16,200.875,254,12.375,51,23,1,362.5,210.25,12.375,64,28.5,50,362.5,0
29-02-16,208,278,11,55,25,1,368,228,11,69,31,50,368,0
01-03-16,260,240,13.5,49,23.5,3,388.5,198,13.5,61.5,29.5,93.5,388.5,0
02-03-16,312,202,16,43,22,5,409,168,16,54,28,137,409,0
03-03-16,287.2,183.6,15.8,40.4,19,4.8,397.6,155.8,15.8,50.8,24.2,134.6,397.6,0
04-03-16,262.4,165.2,15.6,37.8,16,4.6,386.2,143.6,15.6,47.6,20.4,132.2,386.2,0
05-03-16,237.6,146.8,15.4,35.2,13,4.4,374.8,131.4,15.4,44.4,16.6,129.8,374.8,2.67
06-03-16,212.8,128.4,15.2,32.6,10,4.2,363.4,119.2,15.2,41.2,12.8,127.4,363.4,0.17
07-03-16,188,110,15,30,7,4,352,107,15,38,9,125,352,0.17
08-03-16,164,179,20,41,8,1,334,153,20,51,10,50,334,0
09-03-16,200,215.5,13.5,42,19.5,6,361.5,177.5,13.5,52.5,24.5,132,361.5,0
10-03-16,236,252,7,43,31,11,389,202,7,54,39,214,389,0
11-03-16,243,111,1,21,8,11,395,108,1,26,10,214,395,3.26
12-03-16,194,103,21,27,14,12,357,101.5,21,33.5,17.5,228.5,357,12.63
13-03-16,145,95,41,33,20,13,319,95,41,41,25,243,319,0.3
14-03-16,137,271,3,36,10,10,313,221,3,45,12,200,313,0.91
15-03-16,415,170,22,38,8,4,423,147,22,48,10,125,423,0
16-03-16,365,163.2,20.6,34.8,8.8,3.4,405.4,142.4,20.6,44,11,110,405.4,0
17-03-16,315,156.4,19.2,31.6,9.6,2.8,387.8,137.8,19.2,40,12,95,387.8,0.29
18-03-16,265,149.6,17.8,28.4,10.4,2.2,370.2,133.2,17.8,36,13,80,370.2,0.32
19-03-16,215,142.8,16.4,25.2,11.2,1.6,352.6,128.6,16.4,32,14,65,352.6,0.21
20-03-16,165,136,15,22,12,1,335,124,15,28,15,50,335,1.34
21-03-16,145,216,37,18,9,2,319,177,37,22,11,100,319,0
22-03-16,129,161,21,38,10,6,307,141,21,48,12,150,307,0
23-03-16,146.33333333333334,153.33333333333334,16,35.666666666666664,10.666666666666666,7.333333333333333,320.3333333333333,136,16,45,13,166.66666666666666,320.3333333333333,0
24-03-16,163.66666666666666,145.66666666666666,11,33.333333333333336,11.333333333333334,8.666666666666666,333.6666666666667,131,11,42,14,183.33333333333334,333.6666666666667,0
25-03-16,181,138,6,31,12,10,347,126,6,39,15,200,347,0
26-03-16,179.25,169.75,7.5,34.75,11.5,10.75,345.75,148.25,7.5,43.5,14.25,210.75,345.75,0
27-03-16,177.5,201.5,9,38.5,11,11.5,344.5,170.5,9,48,13.5,221.5,344.5,0
28-03-16,175.75,233.25,10.5,42.25,10.5,12.25,343.25,192.75,10.5,52.5,12.75,232.25,343.25,0
29-03-16,174,265,12,46,10,13,342,215,12,57,12,243,342,0
30-03-16,228,324,8,52,15,7,383,274,8,65,19,162,383,0
31-03-16,221.55555555555554,313.77777777777777,9.555555555555555,51.666666666666664,17.88888888888889,6.777777777777778,378.1111111111111,264.44444444444446,9.555555555555555,64.55555555555556,22.555555555555557,159.22222222222223,378.1111111111111,0
01-04-16,215.11111111111111,303.55555555555554,11.11111111111111,51.333333333333336,20.77777777777778,6.555555555555555,373.22222222222223,254.88888888888889,11.11111111111111,64.11111111111111,26.11111111111111,156.44444444444446,373.22222222222223,0
02-04-16,208.66666666666666,293.3333333333333,12.666666666666668,51,23.666666666666664,6.333333333333333,368.3333333333333,245.33333333333334,12.666666666666668,63.666666666666664,29.666666666666664,153.66666666666666,368.3333333333333,0
03-04-16,202.22222222222223,283.1111111111111,14.222222222222221,50.666666666666664,26.555555555555557,6.111111111111111,363.44444444444446,235.77777777777777,14.222222222222221,63.22222222222222,33.22222222222222,150.88888888888889,363.44444444444446,0
04-04-16,195.77777777777777,272.8888888888889,15.777777777777779,50.333333333333336,29.444444444444443,5.888888888888889,358.55555555555554,226.22222222222223,15.777777777777779,62.77777777777778,36.77777777777778,148.11111111111111,358.55555555555554,0
05-04-16,189.33333333333331,262.6666666666667,17.333333333333336,50,32.33333333333333,5.666666666666667,353.6666666666667,216.66666666666669,17.333333333333336,62.333333333333336,40.33333333333333,145.33333333333334,353.6666666666667,0
06-04-16,182.88888888888889,252.44444444444446,18.88888888888889,49.666666666666664,35.22222222222222,5.444444444444445,348.77777777777777,207.11111111111111,18.88888888888889,61.888888888888886,43.888888888888886,142.55555555555554,348.77777777777777,0.03
07-04-16,176.44444444444446,242.22222222222223,20.444444444444443,49.333333333333336,38.111111111111114,5.222222222222222,343.8888888888889,197.55555555555554,20.444444444444443,61.44444444444444,47.44444444444444,139.77777777777777,343.8888888888889,0.1
08-04-16,170,232,22,49,41,5,339,188,22,61,51,137,339,0.01
09-04-16,322,100,14,36,21,24,410,100,14,45,26,341,410,0
10-04-16,232,191,10,26,16,12,386,161,10,32,20,228,386,0
11-04-16,177,203,14,30,9,9,344,169,14,38,11,187,344,0
12-04-16,127,229,14,34,13,13,306,186,14,42,16,243,306,0
13-04-16,140,198,14,46,13,14,316,165,14,57,16,257,316,0
14-04-16,170,289,12,58,15,18,339,239,12,72,19,306,339,0
15-04-16,291,261,10,47,16,14,406,211,10,59,20,257,406,0
16-04-16,249,240.5,8,42.5,13,10,386.5,195.5,8,53.5,16,203.5,386.5,0
17-04-16,207,220,6,38,10,6,367,180,6,48,12,150,367,0
18-04-16,181,259,9,40,21,11,347,209,9,50,26,214,347,0
19-04-16,215,316,10,42,18,9,373,266,10,52,22,187,373,0.04
20-04-16,209,294,16,31,11,9,369,244,16,39,14,187,369,0
21-04-16,185.25,276,21.25,38.5,12.75,9.5,346.75,228.25,21.25,48.25,16,193.75,346.75,0
22-04-16,161.5,258,26.5,46,14.5,10,324.5,212.5,26.5,57.5,18,200.5,324.5,0
23-04-16,137.75,240,31.75,53.5,16.25,10.5,302.25,196.75,31.75,66.75,20,207.25,302.25,0.04
24-04-16,114,222,37,61,18,11,280,181,37,76,22,214,280,0
25-04-16,157,398,50,71,29,11,329,360,50,89,36,214,360,0
26-04-16,277,698,45,79,30,27,404,448,45,99,38,359,448,0
27-04-16,327,439,34,65,19,24,411,402,34,81,24,341,411,0
28-04-16,335,504,33,65,27,26,412,414,33,81,34,353,414,0
29-04-16,296,497,26,76,29,36,407,413,26,95,36,413,413,0
30-04-16,354,494,26,74,18,31,415,412,26,92,22,382,415,0
01-05-16,323,340,22,57,10,22,411,290,22,71,12,330,411,0
02-05-16,263,456,16,37,22,22,403,405,16,46,28,330,405,0
03-05-16,216,301,7,34,11,19,374,251,7,42,14,312,374,0
04-05-16,173,252,8,27,9,17,341,202,8,34,11,300,341,6.69
05-05-16,141,206,10,36,9,16,316,171,10,45,11,286,316,5.04
06-05-16,141,274,22,44,11,7,316,224,22,55,14,162,316,0.15
07-05-16,180,237,13,31,9,6,346,191,13,39,11,150,346,0
08-05-16,172,176,15,20,6,4,340,151,15,25,8,125,340,0
09-05-16,161,217,11,28,4,10,332,178,11,35,5,200,332,0
10-05-16,150,133,30,30,3,7,323,122,30,38,4,162,323,0.15
11-05-16,151,335,11,41,3,12,324,285,11,51,4,228,324,3.23
12-05-16,178,407,59,45,4,12,345,371,59,56,5,228,371,0
13-05-16,204,370,29,43,6,14,365,325,29,54,8,257,365,0.08
14-05-16,185,385,30,47,12,14,350,344,30,59,15,257,350,0
15-05-16,275,430,14,44,10,5,404,400,14,55,12,137,404,0
16-05-16,188,392,18,42,5,6,352,352,18,52,6,150,352,0
17-05-16,171,382,49,50,9,18,339,340,49,62,11,306,340,0
18-05-16,179,237,12,30,8,13,346,191,12,38,10,243,346,0
19-05-16,171,196,12,24,2,7,339,164,12,30,2,162,339,0
20-05-16,157,283,12,17,3,5,329,233,12,21,4,137,329,0
21-05-16,156.7,287.3,12.5,19,3.1,4.9,328.7,237.3,12.5,23.5,4.1,135.8,328.7,2.41
22-05-16,156.4,291.6,13,21,3.2,4.8,328.4,241.6,13,26,4.2,134.6,328.4,0
23-05-16,156.1,295.9,13.5,23,3.3,4.7,328.1,245.9,13.5,28.5,4.3,133.4,328.1,4.11
24-05-16,155.8,300.2,14,25,3.4,4.6,327.8,250.2,14,31,4.4,132.2,327.8,6.65
25-05-16,155.5,304.5,14.5,27,3.5,4.5,327.5,254.5,14.5,33.5,4.5,131,327.5,0
26-05-16,155.2,308.8,15,29,3.6,4.4,327.2,258.8,15,36,4.6,129.8,327.2,2.43
27-05-16,154.9,313.1,15.5,31,3.7,4.3,326.9,263.1,15.5,38.5,4.7,128.6,326.9,0
28-05-16,154.6,317.4,16,33,3.8,4.2,326.6,267.4,16,41,4.8,127.4,326.6,0.65
29-05-16,154.3,321.7,16.5,35,3.9,4.1,326.3,271.7,16.5,43.5,4.9,126.2,326.3,14.13
30-05-16,154,326,17,37,4,4,326,276,17,46,5,125,326,2.97
31-05-16,208,447,38,34,3,11,368,404,38,42,4,214,404,0
01-06-16,186,552,18,35,3,10,351,422,18,44,4,200,422,0
02-06-16,187,446,41,46,7,16,352,404,41,57,9,286,404,0
03-06-16,295,396,47,42,3,10,407,357,47,52,4,200,407,0
04-06-16,323,159,16,15,3,6,411,140,16,19,4,150,411,0.01
05-06-16,175,239,28,24,8,11,342,193,28,30,10,214,342,0
06-06-16,204,195,23,23,6,9,365,163,23,29,8,187,365,0.15
07-06-16,176,140,12,28,6,11,343,127,12,35,8,214,343,2.67
08-06-16,160,189,22,25,6,9,331,159,22,31,8,187,331,0.02
09-06-16,161,259,19,30,5,7,332,209,19,38,6,162,332,0
10-06-16,167,432,28,34,7,11,336,401,28,42,9,214,401,0.43
11-06-16,175,577,10,36,3,11,342,426,10,45,4,214,426,0.6
12-06-16,178,497,11,31,5,7,345,413,11,39,6,162,413,0.04
13-06-16,187,303,11,28,3,12,352,253,11,35,4,228,352,0.73
14-06-16,141,415,13,28,6,8,316,381,13,35,8,175,381,2.14
15-06-16,184,108,17,19,3,10,349,106,17,24,4,200,349,17.39
16-06-16,129,104,31,28,12,9,307,103,31,35,15,187,307,6.5
17-06-16,134,174,18,20,2,8,311,150,18,25,2,175,311,0.65
18-06-16,146,115,3,19,6,8,320,110,3,24,8,175,320,0.14
19-06-16,143,109,8,25,8,10,318,106,8,31,10,200,318,0.03
20-06-16,138,69,6,20,8,7,314,69,6,25,10,162,314,3.04
21-06-16,121,125,20,21,4,10,301,117,20,26,5,200,301,1.25
22-06-16,133,129,13,36,5,13,310,120,13,45,6,243,310,1.13
23-06-16,153,523,21,32,4,10,326,417,21,40,5,200,417,0.11
24-06-16,185,172,8,21,5,9,350,148,8,26,6,187,350,0
25-06-16,168,96,8,15,6,7,337,96,8,19,8,162,337,0.65
26-06-16,150,105,8,18,4,10,323,104,8,22,5,200,323,4.5
27-06-16,153,115,46,27,5,11,326,110,46,34,6,214,326,6.53
28-06-16,137,68,8,19,7,10,313,68,8,24,9,200,313,25.26
29-06-16,107,129,10,24,4,10,256,120,10,30,5,200,256,3.25
30-06-16,137,139,6,24,4,11,313,126,6,30,5,214,313,2.36
01-07-16,139,132,19,31,5,10,315,122,19,39,6,200,315,15.32
02-07-16,115,111,31,28,5,10,283,108,31,35,6,200,283,13.36
03-07-16,146,84,55,27,7,9,320,84,55,34,9,187,320,11.23
04-07-16,130,264,12,35,4,13,308,214,12,44,5,243,308,18.72
05-07-16,165,164,8,23,10,13,335,143,8,29,12,243,335,0.12
06-07-16,157,79,6,17,9,10,329,79,6,21,11,200,329,1.02
07-07-16,99,94,5,22,4,8,228,94,5,28,5,175,228,0.55
08-07-16,129,77,6,16,4,11,307,77,6,20,5,214,307,1.07
09-07-16,112,129,6,25,4,11,273,120,6,31,5,214,273,2.7
10-07-16,136,74,5,20,3,9,313,74,5,25,4,187,313,12.07
11-07-16,126,60,8,12,4,18,305,60,8,15,5,306,306,4.69
12-07-16,116,93,7,25,7,21,286,93,7,31,9,324,324,1.25
13-07-16,149,155,3,18,2,16,322,137,3,22,2,286,322,4.05
14-07-16,151,134,9,33,4,13,324,123,9,41,5,243,324,9.68
15-07-16,148,69,9,22,4,21,322,69,9,28,5,324,324,9.11
16-07-16,111,54,6,14,4,8,269,54,6,18,5,175,269,39.45
17-07-16,124,97,7,17,4,28,303,97,7,21,5,365,365,63.68
18-07-16,111,290,13,19,4,16,269,240,13,24,5,286,286,12.38
19-07-16,136,507,10,29,5,18,313,414,10,36,6,306,414,0.24
20-07-16,163,518,11,29,4,9,333,416,11,36,5,187,416,0
21-07-16,168,233,17,25,3,11,337,189,17,31,4,214,337,4.54
22-07-16,158,83,12,26,4,11,329,83,12,32,5,214,329,16.24
23-07-16,112,101,23,26,4,15,273,101,23,32,5,271,273,1.41
24-07-16,137,191,17,35,3,14,313,161,17,44,4,257,313,2.93
25-07-16,172,98,20,23,4,11,340,98,20,29,5,214,340,7.01
26-07-16,149,49,32,18,5,10,322,49,32,22,6,200,322,6.16
27-07-16,109,71,49,16,5,12,262,71,49,20,6,228,262,4.82
28-07-16,133,68,45,19,4,17,310,68,45,24,5,300,310,14.29
29-07-16,145,55,25,17,4,16,319,55,25,21,5,286,319,18.94
30-07-16,124,61,30,15,6,7,303,61,30,19,8,162,303,18.06
31-07-16,122,59,9,12,9,14,302,59,9,15,11,257,302,8.99
01-08-16,124.11764705882354,65.47058823529412,9.705882352941176,12.647058823529411,8.705882352941176,14.235294117647058,303.5882352941176,64.11764705882354,9.705882352941176,15.823529411764707,10.647058823529411,259.88235294117646,303.5882352941176,9.5
02-08-16,126.23529411764706,71.94117647058823,10.411764705882353,13.294117647058824,8.411764705882353,14.470588235294118,305.1764705882353,69.23529411764706,10.411764705882353,16.647058823529413,10.294117647058824,262.7647058823529,305.1764705882353,7.92
03-08-16,128.35294117647058,78.41176470588235,11.117647058823529,13.941176470588236,8.117647058823529,14.705882352941176,306.7647058823529,74.35294117647058,11.117647058823529,17.470588235294116,9.941176470588236,265.6470588235294,306.7647058823529,4.95
04-08-16,130.47058823529412,84.88235294117646,11.823529411764707,14.588235294117647,7.823529411764706,14.941176470588236,308.3529411764706,79.47058823529412,11.823529411764707,18.294117647058822,9.588235294117647,268.52941176470586,308.3529411764706,1.13
05-08-16,132.58823529411765,91.35294117647058,12.529411764705882,15.235294117647058,7.529411764705882,15.176470588235293,309.94117647058823,84.58823529411765,12.529411764705882,19.11764705882353,9.235294117647058,271.4117647058824,309.94117647058823,2.15
06-08-16,134.7058823529412,97.82352941176471,13.235294117647058,15.882352941176471,7.235294117647059,15.411764705882353,311.52941176470586,89.70588235294117,13.235294117647058,19.941176470588236,8.882352941176471,274.29411764705884,311.52941176470586,4.57
07-08-16,136.8235294117647,104.29411764705883,13.941176470588236,16.529411764705884,6.9411764705882355,15.647058823529411,313.11764705882354,94.82352941,13.941176470588236,20.764705882352942,8.529411764705882,277.1764705882353,313.11764705882354,1
08-08-16,138.94117647058823,110.76470588235294,14.647058823529413,17.176470588235293,6.647058823529411,15.882352941176471,314.70588235294116,99.94117647058823,14.647058823529413,21.588235294117645,8.176470588235293,280.05882352941177,314.70588235294116,0.47
09-08-16,141.05882352941177,117.23529411764706,15.352941176470589,17.823529411764707,6.352941176470589,16.11764705882353,316.29411764705884,105.05882352941177,15.352941176470589,22.41176470588235,7.823529411764706,282.94117647058823,316.29411764705884,2.27
10-08-16,143.1764705882353,123.70588235294117,16.058823529411764,18.470588235294116,6.0588235294117645,16.352941176470587,317.88235294117646,110.17647058823529,16.058823529411764,23.235294117647058,7.470588235294118,285.8235294117647,317.88235294117646,11.14
11-08-16,145.2941176470588,130.1764705882353,16.764705882352942,19.11764705882353,5.764705882352941,16.58823529411765,319.47058823529414,115.29411764705881,16.764705882352942,24.058823529411764,7.117647058823529,288.70588235294116,319.47058823529414,12.91
12-08-16,147.41176470588235,136.64705882352942,17.470588235294116,19.764705882352942,5.470588235294118,16.823529411764707,321.05882352941177,120.41176470588235,17.470588235294116,24.88235294117647,6.764705882352941,291.5882352941176,321.05882352941177,15.11
13-08-16,149.52941176470588,143.11764705882354,18.176470588235297,20.411764705882355,5.1764705882352935,17.058823529411764,322.6470588235294,125.52941176470588,18.176470588235297,25.705882352941174,6.411764705882352,294.47058823529414,322.6470588235294,8.88
14-08-16,151.64705882352942,149.58823529411765,18.88235294117647,21.058823529411764,4.882352941,17.294117647058822,324.2352941176471,130.6470588235294,18.88235294117647,26.529411764705884,6.0588235294117645,297.3529411764706,324.2352941176471,2.74
15-08-16,153.76470588235293,156.05882352941177,19.58823529411765,21.705882352941178,4.588235294117647,17.529411764705884,325.8235294117647,135.76470588235293,19.58823529411765,27.352941176470587,5.705882352941176,300.2352941176471,325.8235294117647,1.37
16-08-16,155.88235294117646,162.52941176470588,20.294117647058826,22.352941176470587,4.294117647058823,17.764705882352942,327.4117647058824,140.88235294117646,20.294117647058826,28.176470588235293,5.352941176470588,303.11764705882354,327.4117647058824,0.33
17-08-16,158,169,21,23,4,18,329,146,21,29,5,306,329,5.7
18-08-16,132,199,10,22,4,9,309,166,10,28,5,187,309,3.03
19-08-16,146,96,10,17,4,14,320,96,10,21,5,257,320,0.29
20-08-16,104,79,11,13,5,12,245,79,11,16,6,228,245,0.02
21-08-16,72,99,11,15,3,6,139,99,11,19,4,150,150,0
22-08-16,76,102,12,17,4,14,152,102,12,21,5,257,257,0.39
23-08-16,104,86,11,20,3,7,245,86,11,25,4,162,245,0.35
24-08-16,94,99,13,21,4,20,211,99,13,26,5,318,318,3.16
25-08-16,99,108,29,30,2,13,228,106,29,38,2,243,243,0.53
26-08-16,144,100,32,18,8,10,319,100,32,22,10,200,319,1.87
27-08-16,92,193,7,20,73,4,204,162,7,25,91,125,204,2.4
28-08-16,140,230,13,22,8,13,316,187,13,28,10,243,316,0.28
29-08-16,143,74,9,38,21,12,318,74,9,48,26,228,318,7.47
30-08-16,131,50,6,21,4,22,309,50,6,26,5,330,330,12.02
31-08-16,92,52,8,26,4,17,204,52,8,32,5,300,300,29.74
01-09-16,107,134,10,24,3,14,256,123,10,30,4,257,257,11.97
02-09-16,137,363,27,25,4,15,313,316,27,31,5,271,316,0.16
03-09-16,138,504,18,24,6,18,314,414,18,30,8,306,414,0
04-09-16,156,438,26,23,4,17,328,402,26,29,5,300,402,0.01
05-09-16,135,445,18,20,5,16,312,403,18,25,6,286,403,0.05
06-09-16,143,422,17,23,4,16,318,390,17,29,5,286,390,0
07-09-16,146,408,16,24,3,11,320,372,16,30,4,214,372,0
08-09-16,145,401,17,25,4,5,319,364,17,31,5,137,364,0
09-09-16,166,313,17,24,4,8,336,263,17,30,5,175,336,0
10-09-16,132,243,18,24,4,4,309,195,18,30,5,125,309,0
11-09-16,142,239,23,24,3,10,317,193,23,30,4,200,317,0.01
12-09-16,134,279,19,23,4,15,311,229,19,29,5,271,311,0.34
13-09-16,155,140,41,22,4,11,327,127,41,28,5,214,327,0.57
14-09-16,119,263,27,29,3,15,297,213,27,36,4,271,297,2.15
15-09-16,168,260,23,31,4,4,337,210,23,39,5,125,337,0.8
16-09-16,168,273,17,32,6,11,337,223,17,40,8,214,337,0.01
17-09-16,172,212,16,30,3,23,340,175,16,38,4,336,340,0.09
18-09-16,173,188,58,33,3,15,341,159,58,41,4,271,341,0.26
19-09-16,164,450,24,56,5,18,334,404,24,70,6,306,404,0.18
20-09-16,198,265,12,29,3,11,360,215,12,36,4,214,360,0.02
21-09-16,182,72,8,21,5,15,348,72,8,26,6,271,348,6.61
22-09-16,101,158,39,30,11,17,235,139,39,38,14,300,300,15.74
23-09-16,145,115,9,24,6,13,319,110,9,30,8,243,319,0.92
24-09-16,138,160,14,25,8,14,314,140,14,31,10,257,314,0.01
25-09-16,138,238,19,30,5,12,314,192,19,38,6,228,314,0
26-09-16,181,184,10,29,5,15,347,156,10,36,6,271,347,0.68
27-09-16,161,358,43,36,5,13,332,310,43,45,6,243,332,0.13
28-09-16,253,176,11,29,3,13,401,151,11,36,4,243,401,0
29-09-16,182,246,24,31,5,5,348,197,24,39,6,137,348,0
30-09-16,177,251,36,34,16,8,344,201,36,42,20,175,344,0
01-10-16,194,252,25,27,5,14,357,202,25,34,6,257,357,0
02-10-16,167,242,35,29,4,10,336,195,35,36,5,200,336,0
03-10-16,183,334,46,37,4,17,349,284,46,46,5,300,349,0
04-10-16,256,151,48,38,7,22,402,134,48,48,9,330,402,4.69
05-10-16,176,248,38,41,5,21,343,199,38,51,6,324,343,0.05
06-10-16,211,333,14,35,6,19,370,283,14,44,8,312,370,0.1
07-10-16,194,471,11,36,5,21,357,408,11,45,6,324,408,0.01
08-10-16,255,404,40,46,4,10,402,367,40,57,5,200,402,0
09-10-16,225,355,21,45,10,3,381,306,21,56,12,112,381,0
10-10-16,231,446,21,46,8,27,385,404,21,57,10,359,404,0
11-10-16,243,449,24,51,12,24,395,404,24,64,15,341,404,0
12-10-16,209,472.5,21,51,12,22.5,368.5,408,21,64,15,332.5,408,0
13-10-16,175,496,18,51,12,21,342,412,18,64,15,324,412,0
14-10-16,188,496,37,66,13,13,352,412,37,82,16,243,412,0
15-10-16,219,428,32,53,13,9,376,397,32,66,16,187,397,0
16-10-16,234,512,33,51,13,24,388,415,33,64,16,341,415,0
17-10-16,240,481,46,51,12,24,392,410,46,64,15,341,410,0
18-10-16,251,482,35,55,11,23,401,410,35,69,14,336,410,0
19-10-16,236,529,10,51,13,30,389,418,10,64,16,377,418,0
20-10-16,224,478,16,52,13,33,380,409,16,65,16,394,409,0
21-10-16,252,513,12,49,8,26,401,415,12,61,10,353,415,0
22-10-16,232,582,16,55,8,19,386,427,16,69,10,312,427,0
23-10-16,276,530,23,52,10,21,404,418,23,65,12,324,418,0
24-10-16,262,362,18,49,10,21,402,315,18,61,12,324,402,0
25-10-16,211,485,11,62,10,22,370,410,11,77,12,330,410,0
26-10-16,302,673,25,66,14,24,408,443,25,82,18,341,443,0
27-10-16,372,549,26,77,16,22,417,422,26,96,20,330,422,0
28-10-16,414,547,68,73,39,33,423,421,68,91,49,394,423,0
29-10-16,424,583,69,53,25,31,424,427,69,66,31,382,427,0
30-10-16,377,581,72,51,36,29,418,427,72,64,45,371,427,0
31-10-16,419,823,18,67,16,31,423,469,18,84,20,382,469,0
01-11-16,448,899,10,78,14,38,427,483,10,97,18,425,483,0
02-11-16,468,825,13,77,18,35,430,470,13,96,22,407,470,0
03-11-16,439,920,36,84,17,40,426,486,36,104,21,438,486,0
04-11-16,456,924,34,79,12,43,428,487,34,99,15,456,487,0
05-11-16,575,855.5,23,77.5,11,37,444,475,23,97,13.5,419,475,0
06-11-16,694,787,12,76,10,31,460,463,12,95,12,382,463,0
07-11-16,526,600,18,68,12,31,437,430,18,85,15,382,437,0
08-11-16,440,775,20,82,12,34,426,461,20,102,15,400,461,0
09-11-16,462,514,39,88,15,34,429,415,39,108,19,400,429,0
10-11-16,413,524,41,77,23,40,422,417,41,96,29,438,438,0
11-11-16,421,486,27,68,20,41,424,411,27,85,25,444,444,0
12-11-16,369,494,67,61,30,40,417,412,67,76,38,438,438,0
13-11-16,319,428,28,58,15,9,410,397,28,72,19,187,410,0
14-11-16,271,535,25,61,15,18,404,419,25,76,19,306,419,0
15-11-16,335,698,25,64,16,31,412,448,25,80,20,382,448,0
16-11-16,380,465,34,51,13,8,418,407,34,64,16,175,418,0
17-11-16,291,575,32,61,13,17,406,426,32,76,16,300,426,0
18-11-16,319,707,51,69,17,30,410,449,51,86,21,377,449,0
19-11-16,326,773,45,66,16,45,411,461,45,82,20,469,469,0
20-11-16,399,787,39,75,17,39,421,463,39,94,21,432,463,0
21-11-16,343.5,645.5,30.5,69.5,19.5,25.5,413.5,438.5,30.5,87,24.5,330,438.5,0
22-11-16,288,504,22,64,22,12,406,414,22,80,28,228,414,0
23-11-16,275,844,17,69,12,30,404,473,17,86,15,377,473,0
24-11-16,350,520,27,36,10,9,414,417,27,45,12,187,417,0
25-11-16,202,410,24,39,12,13,363,375,24,49,15,243,375,0
26-11-16,204,383.5,22,43,13.5,12,364.5,342,22,54,17,228.5,370.5,0
27-11-16,206,357,20,47,15,11,366,309,20,59,19,214,366,0
28-11-16,231,827,23,69,16,50,385,470,23,86,20,500,500,0
29-11-16,412,485,8,40,7,34,422,410,8,50,9,400,422,0
30-11-16,359,470,21,47,8,18,415,408,21,59,10,306,415,0
01-12-16,395,506,8,59,11,27,420,414,8,74,14,359,420,0
02-12-16,385,368,11,61,10,1,419,322,11,76,12,50,419,0
03-12-16,300,519,8,64,11,19,407,416,8,80,14,312,416,0
04-12-16,345,617,8,17,12,24,413,433,8,21,15,341,433,0
05-12-16,346,514,18,30,11,21,414,415,18,38,14,324,415,0
06-12-16,447,453,60,36,16,25,427,405,60,45,20,347,427,0
07-12-16,375,373,6,50,13,23,417,329,6,62,16,336,417,0
08-12-16,343,583,7,21,13,41,413,427,7,26,16,444,444,0
09-12-16,441,199,5,5,11,19,426,166,5,6,14,312,426,0
10-12-16,377,356,5.5,22,12,26.5,417.5,290.5,5.5,27.5,15,356,420.5,0
11-12-16,313,513,6,39,13,34,409,415,6,49,16,400,415,0
12-12-16,315.4,522.6,5.8,44.4,12.6,33.2,409.4,416.8,5.8,55.6,15.6,395.4,416.8,0
13-12-16,317.8,532.2,5.6,49.8,12.2,32.4,409.8,418.6,5.6,62.2,15.2,390.8,418.6,0
